id,title,lat,lon,street,zip,city,plug,open,parking,network,payment_text,operator,access,electricity_mix,charge_type,payment_mode,payment_RFID,payment_OTHERS,imga,img,info,payment_APP,payment_PLUG-N-CHARGE,times,payment_CREDIT-CARD,payment_DEBIT-CARD
444,Stadtwerke Ahaus GmbH*10,52.07489003,7.00412486,Frauenstr. 999,48683,Ahaus,0,1.0,2,,,Stadtwerke Ahaus GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,FREE,,,files/upload/ladesaeule/1531988312.jpg,assets/images/4/1531988312-6a8c4644.jpg,,1.0,,,,
446,Ladestation 446,50.83686000,6.90432000,Kurfürstenstr. 40,50321,Brühl,0,1.0,,,"Ladenetz-Karte http://ladenetz.de/  2*Schuko 16A, 2*IEC Typ2 32A",Stadtwerke Brühl GmbH,NOT.SPECIFIED,MIX,NORMAL,COMBO,1.0,,,,,,,,,
447,Ladestation 447,50.82669830,6.89992180,Clemens-August-Str. 24,50321,Brühl,0,1.0,,,"Ladenetz-Karte http://ladenetz.de/  2*Schuko 16A, 2*IEC Typ2 32A",Stadtwerke Brühl GmbH,NOT.SPECIFIED,MIX,NORMAL,COMBO,1.0,,,,,,,,,
450,Ladestation 450,51.09952000,6.81772000,Willy-Brandt-Platz 1,41539,Dormagen,0,1.0,,,,evd energieversorgung dormagen gmbh,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,COMBO,1.0,,,,,,,,,
452,Stromtanke 21,51.22788680,6.78519287,Schadowstr. 76,40212,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
453,Ladestation 453,51.28090000,6.77010000,Frachtstr. 1,40474,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
454,Ladestation 454,51.21600630,6.81205854,Fichtenstr. 49,40233,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
455,Stromtanke 86,51.26510320,6.73433818,Europaplatz 1,40474,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FLATRATE,1.0,,,,,,,,,
456,Ladestation 456,51.24945660,6.77991300,Frankenstr. 25,40476,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
457,Ladestation 457,51.17636000,6.86754000,Kiepe Platz 1,40599,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
458,Ladestation 458,51.25000000,6.76850000,Georg-Glock-Str. 18,40474,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
459,Ladestation 459,51.23844400,6.73412361,Fritz-Vomfelde-Str. 2,40547,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
460,Ladestation 460,51.20868760,6.75709405,Völklinger Str. 49,40221,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
461,Ladestation 461,51.16428320,6.85268833,Bonner Str. 343-345,40589,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
462,Stromtanke 1,51.28142690,6.77519359,Kieshecker Weg 250,40474,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
463,Ladestation 463,51.21750000,6.76690000,Hubertusstr. 1,40219,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
464,Ladestation 464,51.27459630,6.74384520,Niederrheinstr. 84,40474,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
465,Ladestation 465,51.22200000,6.81200000,Höherweg 100,40233,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
466,Ladestation 466,51.15280000,6.88750000,Hugo-Wilderer-Weg 21,40593,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
468,Ladestation 468,51.17241100,6.84147634,Niederheider Str. 22,40589,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
469,Ladestation 469,51.22600000,6.77800000,Königsallee 1-9,40212,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
470,Stromtanke 8,51.23837930,6.79542263,Marc-Chargall-Str. 150,40211,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
471,Stromtanke10,51.22373300,6.79410700,Karlstr. 120,40210,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
475,Ladestation 475,51.16404600,6.85166151,Bonner Str. 317,40589,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
476,Ladestation 476,51.21806480,6.78230145,Adersstr. 44,40215,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
477,Ladestation 477,51.22510000,6.78150000,Schadowstr. 11,40212,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
478,Ladestation 478,51.17540770,6.83776953,Henkelstr. 67,40589,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
479,Stromtanke 35,51.24108260,6.80259018,Brehmstr. 27,40239,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
480,Ladestation 480,51.22280000,6.77388000,Benrather Str. 7b,40213,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
481,Ladestation 481,51.24209630,6.73956849,Am Seestern 3,40547,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
482,Ladestation 482,51.27312800,6.81082500,Theodorstr. 281,40472,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
483,Ladestation 483,51.25041880,6.77316497,Schwannstr. 3,40476,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
485,Ladestation 485,51.21562690,6.76207737,Stadttor 1,40219,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
486,Ladestation 486,51.22049230,6.78164099,Berliner Allee 51-53,40212,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
487,Ladestation 487,51.20446310,6.78632801,Auf'm Hennekamp 47c,40225,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
488,Ladestation 488,51.19515880,6.76906072,Fleher Str. 191,40223,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
489,Ladestation 489,51.21737830,6.79499350,Eisenstr. 35,40227,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
491,Stromtanke 14,51.24718060,6.77691780,Hans-Böckler-Str. 1,40476,Düsseldorf,0,1.0,2,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
492,Ladestation 492,51.20703750,6.80874757,Siegburger Str. 15,40591,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
493,Stromtanke 11,51.24215770,6.79508485,Marc-Chagall-Str. 92,40477,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
495,Ladestation 495,51.26122430,6.73532114,Arena-Str. 1,40474,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
496,Stromtanke 139,51.22258880,6.81847372,Höherweg 200,40233,Düsseldorf,0,1.0,4,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
497,Ladestation 497,51.17490150,6.84504904,Henkelstr. / Ecke Niederheider Str. 132,40589,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
498,Ladestation 498,51.83194500,6.23824300,Geistmarkt 1,46446,Emmerich,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
499,Ladestation 499,51.19380370,6.81299390,Hohensandweg 37,40591,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
500,Ladestation 500,51.19490000,6.82280000,Harffstr. 110a,40591,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
501,Ladestation 501,51.17585160,6.85089626,Henkelstr. 205,40589,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
503,Ladestation 503,51.83193900,6.24682600,Raiffeinsenplatz 1,46446,Emmerich ,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
504,Ladestation 504,51.23499690,6.73311207,Ferdinand-Braun-Platz 1,40549,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
505,Ladestation 505,51.24547900,6.76943000,Kaiserswerther Str. 135,40474,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
507,Ladestation 507,51.21847920,6.76299002,Platz des Landtags 1,40221,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
508,Ladestation 508,51.25130000,6.77450000,Roßstr. 133,40476,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
509,Ladestation 509,51.27673830,6.76893260,Terminal Ring 1,40474,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
510,Stromtanke7,51.25207700,6.76846000,Wilhelm-Bötzkes-Str. 1,40474,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,PUBLIC.ACCESS,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
511,Ladestation 511,51.16990050,6.87678702,Forststr. 29,40597,Düsseldorf,0,1.0,,,,Stadtwerke Düsseldorf AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
514,Ladestation Margaretenstraße,51.40744310,6.77855910,Margaretenstr. 11,47055,Duisburg,0,1.0,2,ladenetz.de,Direct-Payment-Service wird Pauschal abgerechnet.,Stadtwerke Duisburg AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,1.0,,,,,,,,,
518,Ladestation Zur Sandmühle,51.35682000,6.74529000,Zur Sandmühle 2,47259,Duisburg,0,1.0,2,ladenetz.de,Direct Paymant Service mit Pauschale,Stadtwerke Duisburg AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,1.0,,,,,,,,,
520,Ladestation Sandufer,52.17358510,7.52742150,Sandufer 2,48282,Emsdetten,0,1.0,2,Ladenetz.de,,Stadtwerke Emsdetten GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,KWH,1.0,,,,,,,,,
521,Ladestation Bahnhofsvorplatz,52.17618440,7.53145700,Hengeloplatz 9,48282,Emsdetten,0,1.0,2,Ladenetz.de,,Stadtwerke Emsdetten GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,1.0,,,,,,,,,
522,Ladestation 522,51.27236400,7.20703100,Zur Werther Brücke 2,42275,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
523,Ladestation 523,51.31140600,7.24953100,Schmiedestr. 59,42279,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
524,Ladestation 524,51.22981200,7.06558200,Vohwinkler Str. 48,42329,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
525,Ladestation 525,51.26109400,7.16285200,Otto-Schell-Weg 25,42107,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
526,Ladestation 526,51.24041100,7.10587000,Boettingerweg 1,42117,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
527,Ladestation 527,51.22671500,7.19810000,Markstr. 32,42369,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
528,Ladestation 528,51.27919300,7.18752600,Schützenstr. 34,42281,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
529,Ladestation 529,51.27366000,7.20664000,Kohlgarten 7,42275,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
530,Ladestation 530,51.25805440,7.14083340,Bergstr. 54,42105,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
531,Ladestation 531,51.25348240,7.14163120,Auf dem Johannisberg 1,42103,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
532,Ladestation 532,51.27740660,7.18764580,Bromberger Str. 39-41,42281,Wuppertal,0,1.0,,,Dauerhaft freigegeben ohne Autorisierung,WSW Energie & Wasser AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,1.0,,,,,,,,
533,Ladestation 533,51.25348240,7.14163120,Johannisberg 1-5,42103,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
534,Ladestation 534,51.25513690,7.14549800,Islandufer 15,42103,Wuppertal,0,1.0,,,,WSW Energie & Wasser AG,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
535,Ladestation 535,52.10383330,7.61144400,Saerbecker Str. 77-81,48268,Greven,0,1.0,,,,STADTWERKE GREVEN GMBH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
536,Ladestation 536,52.09279170,7.60887490,Hinter der Lake 9,48268,Greven,0,1.0,,,,STADTWERKE GREVEN GMBH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
537,Ladestation 537,51.92000010,8.39752760,Berliner Str. 260,33330,Gütersloh,0,1.0,,,,Stadtwerke Gütersloh GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,,,,,1.0,,,,
538,Ladestation 538,51.89355160,8.36365550,Rhedaer Str. 43,33330,Gütersloh,0,1.0,,,,Stadtwerke Gütersloh GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,,,,,1.0,,,,
539,Ladestation 539,51.90915140,8.38431350,Friedrich-Ebert-Str. 73-75,33330,Gütersloh,0,1.0,,,,Stadtwerke Gütersloh GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,,,,,,,,,
542,Ladestation 542,51.02457310,7.56555180,Steinmüllerallee 5,51643,Gummersbach,0,1.0,,,,AggerEnergie GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,,,,,,,,,,
543,Ladestation 543,50.96354920,7.50288580,Schlanderser Str.,51674,Wiehl,0,1.0,,,,AggerEnergie GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,,,,,,,,,,
544,Ladestation 544,51.01380000,7.56490000,Alexander-Fleming-Str. 2,51643,Gummersbach,0,1.0,,,,AggerEnergie GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,,,,,,,,,,
545,Ladestation 545,50.94738000,7.54971000,Homburger Str. (Busbahnhof) 7,51674,Wiehl,0,1.0,,,Ladung durch AggerEnergie GmbH gesponsert,AggerEnergie GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,,,,,,,1.0,,,
546,Ladestation 546,50.98257820,7.53002410,Lichtstr. 1,51645,Gummersbach,0,1.0,,,,AggerEnergie GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,,,,,,,,,,
547,Ladestation 547,50.86398310,7.72452460,Wisseraue,51597,Morsbach,0,1.0,,,Ladung wird von AggerEnergie gesponsert,AggerEnergie GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,,,,,,,,
548,Ladestation 548,50.93181470,7.28317860,Steinhofplatz,51491,Overath,0,1.0,,,Ladung wird von AggerEnergie gesponsert,AggerEnergie GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,,,,,,,,
549,Ladestation 549,50.94733810,7.21700190,Olperstr. 35,51491,Overath,0,1.0,,,Ladung wird von AggerEnergie gesponsert,AggerEnergie GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,COMBO,1.0,,,,,,,,,
551,Ladestation 551,51.40456200,7.43274320,Bahnhofstr. 47,58313,Herdecke,0,1.0,,,,Mark-E Aktiengesellschaft,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
552,Ladestation 552,51.23185830,7.85023330,Böddinghauserfeld 1,58840,Plettenberg,0,1.0,,,,Mark-E Aktiengesellschaft,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
553,Ladestation 553,51.12786570,7.60030910,Thingslindestr. 22,58566,Kierspe,0,1.0,,,,Mark-E Aktiengesellschaft,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
554,Ladestation 554,51.36025940,7.47098980,Körnerstr. 40,58095,Hagen,0,1.0,,,,Mark-E Aktiengesellschaft,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
555,Ladestation 555,51.34939800,7.52760400,Platz der Impulse 1,58093,Hagen,0,1.0,,,,Mark-E Aktiengesellschaft,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,COMBO,1.0,,,,,,,,,
556,Ladestation 556,51.10796000,7.63843000,Volmestr. 1,58540,Meinerzhagen,0,1.0,,,,Mark-E Aktiengesellschaft,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
558,Ladestation 558,52.10633740,8.68598870,Wiesestr. 90,32052,Herford,0,1.0,,,,Stadtwerke Herford GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,,,,,,1.0,,,,
559,Ladestation 559,52.15347480,8.63858480,Rathausstr. 1,32120,Hiddenhausen,0,1.0,,,,Stadtwerke Herford GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,,,,,,1.0,,,,
560,Ladestation 560,52.13732710,8.55471790,Bahnhofstr. 54,32130,Enger,0,1.0,,,,Stadtwerke Herford GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,,,,,,1.0,,,,
561,Ladestation 561,52.12014800,8.66574200,Am Bahndamm 2,32052,Herford,0,1.0,,,,Stadtwerke Herford GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,,,,,,1.0,,,,
562,Ladestation 562,52.11579000,8.66939000,Rathausplatz 1,32052,Herford,0,1.0,,,,Stadtwerke Herford GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,,,,,,1.0,,,,
563,enwor Netzbetrieb Haupteingang ,50.82941697,6.08467820,Kaiserstraße 86,52134,Herzogenrath,0,1.0,2,ladenetz,,enwor - energie & wasser vor ort GmbH,NOT.SPECIFIED,GREEN.ENERGY,QUICKCHARGE,FREE,1.0,,,,,,,,,
564,Bahnhof Kohlscheid,50.83211740,6.07532802,Bahnstr. 17,52134,Herzogenrath,0,1.0,2,ladenetz,,enwor - energie & wasser vor ort GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,1.0,,,,,,,,,
626,Ladestation 626,51.22619440,7.63630410,Lennestr. 2,58509,Lüdenscheid,0,1.0,,,,Stadtwerke Lüdenscheid GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
627,Ladestation 627,51.22548430,7.61490000,Heedfelder Str. 45,58509,Lüdenscheid,0,1.0,,,,Stadtwerke Lüdenscheid GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
628,Ladestation 628,51.21885510,7.60489860,Raithelplatz 5,58509,Lüdenscheid,0,1.0,,,,Stadtwerke Lüdenscheid GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,COMBO,1.0,,,,,,,,,
629,Ladestation 629,51.43545762,7.79324684,Obere Promenade 2,58706,Menden (Sauerland),0,1.0,2,Ladenetz /smartlab,"Der Zugang zur Ladesäule erfolgt über eine kontaktlose Ladekarte, die im Kundencenter der Stadtwerke, Am Papenbusch 8-10, zu den Öffnungszeiten ausgegeben wird.

Einmalige Ausgabegebühr der Ladekarte der Stadtwerke Menden für Kunden 20 €, für Nichtkunden 50 €. Ladekarten von ladenetz.de-Partnern und Roamingpartnern können auch genutzt werden. &#40;Stand Februar 2017&#41;",Stadtwerke Menden GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FLATRATE,1.0,,files/upload/ladesaeule/1526471732.jpg,assets/images/5/1526471732-59bf5315.jpg,,,,,,
630,Stadtwerke Neuss - Moselstr. 25 PV ,51.18152090,6.67844920,Moselstr. 25-27,41464,Neuss,0,1.0,2,ladenetz,"Ladekarte der Stadtwerke Neuss oder
QR- Code abscannen",Stadtwerke Neuss Energie und Wasser GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,1.0,,,,,,,22:00 - 21:59,,
631,Stadtwerke Neuss vor Bauhof,51.18035070,6.67733340,Moselstr. 25c,41464,Neuss,0,1.0,2,,"Ladekarte der Stadtwerke Neuss oder
QR- Code abscannen",Stadtwerke Neuss Energie und Wasser GmbH,NOT.SPECIFIED,GREEN.ENERGY,NORMAL,FREE,1.0,,,,,,,22:00 - 21:59,,
632,00097,51.76352020,8.94185800,Adenauerstr. 59,33184,Altenbeken,0,1.0,,,,Westfalen Weser Netz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,NORMAL,KWH,,,,,,1.0,,,,
634,00033,51.66361700,9.37457300,Weserstr. 12,37688,Beverungen,0,1.0,,,,Westfalen Weser Netz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,KWH,,,,,,1.0,,,,
635,00031,52.11348100,8.66444200,Bielefelder Str. 9,32051,Herford,0,1.0,,,,Westfalen Weser Netz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,KWH,,,,,,1.0,,,,
636,00039,51.87144840,8.94275480,Kirchstr. 5,32805,Horn-Bad Meinberg,0,1.0,,,,Westfalen Weser Netz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,KWH,,,,,,1.0,,,,
637,00009,51.99000000,8.79200000,Lange Str. 72,32791,Lage,0,1.0,,,,Westfalen Weser Netz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,KWH,,,,,,1.0,,,,
638,00005,51.95864770,9.24477830,Hintere-Str. 22,32676,Lügde,0,1.0,,,,Westfalen Weser Netz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,KWH,,,,,,1.0,,,,
639,00041,51.72605000,8.75711300,Tegelweg 25,33102,Paderborn,0,1.0,,,,Westfalen Weser Netz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,KWH,,,,,,1.0,,,,
640,00027,52.37636200,8.96588600,Sparkassenstr. 5,32469,Petershagen,0,1.0,,,,Westfalen Weser Netz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,KWH,,,,,,1.0,,,,
641,00035,52.24294000,8.92110000,Platte Weide 2,32457,Porta Westfalica,0,1.0,,,,Westfalen Weser Netz GmbH,NOT.SPECIFIED,NOT.SPECIFIED,QUICKCHARGE,KWH,,,,,,1.0,,,,
